"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2012-05-04,17147.44,FALSE
1,1,2012-05-11,18164.2,FALSE
1,1,2012-05-18,18517.79,FALSE
1,1,2012-05-25,16963.55,FALSE
1,2,2012-05-04,50501.3,FALSE
1,2,2012-05-11,46717.76,FALSE
1,2,2012-05-18,44411.23,FALSE
1,2,2012-05-25,45817.07,FALSE
1,3,2012-05-04,10655.35,FALSE
1,3,2012-05-11,10342.72,FALSE
1,3,2012-05-18,8609.82,FALSE
1,3,2012-05-25,8345.33,FALSE
1,4,2012-05-04,41897.55,FALSE
1,4,2012-05-11,35840.06,FALSE
1,4,2012-05-18,34536.29,FALSE
1,4,2012-05-25,38270.34,FALSE
1,5,2012-05-04,18953.07,FALSE
1,5,2012-05-11,17277.63,FALSE
1,5,2012-05-18,17955.73,FALSE
1,5,2012-05-25,18625.67,FALSE
1,6,2012-05-04,4658.18,FALSE
1,6,2012-05-11,3574.83,FALSE
1,6,2012-05-18,6030.81,FALSE
1,6,2012-05-25,5131.26,FALSE
1,7,2012-05-04,22956.83,FALSE
1,7,2012-05-11,23036.8,FALSE
1,7,2012-05-18,19180.11,FALSE
1,7,2012-05-25,28671.98,FALSE
1,8,2012-05-04,41589.1,FALSE
1,8,2012-05-11,37702.53,FALSE
1,8,2012-05-18,37817.25,FALSE
1,8,2012-05-25,39067,FALSE
1,9,2012-05-04,31552.3,FALSE
1,9,2012-05-11,28043.48,FALSE
1,9,2012-05-18,26160.37,FALSE
1,9,2012-05-25,29338.57,FALSE
1,10,2012-05-04,35800.66,FALSE
1,10,2012-05-11,32271.72,FALSE
1,10,2012-05-18,30339.17,FALSE
1,10,2012-05-25,34203.35,FALSE
1,11,2012-05-04,31670.38,FALSE
1,11,2012-05-11,28842.32,FALSE
1,11,2012-05-18,23346.03,FALSE
1,11,2012-05-25,26925.54,FALSE
1,12,2012-05-04,12338.08,FALSE
1,12,2012-05-11,11420.63,FALSE
1,12,2012-05-18,10199.01,FALSE
1,12,2012-05-25,12748.13,FALSE
1,13,2012-05-04,43561.17,FALSE
1,13,2012-05-11,38895.18,FALSE
1,13,2012-05-18,37857.88,FALSE
1,13,2012-05-25,38541.76,FALSE
1,14,2012-05-04,16193.63,FALSE
1,14,2012-05-11,15537.79,FALSE
1,14,2012-05-18,16326.55,FALSE
1,14,2012-05-25,14186.59,FALSE
1,16,2012-05-04,43970.7,FALSE
1,16,2012-05-11,38885.33,FALSE
1,16,2012-05-18,37505,FALSE
1,16,2012-05-25,42922.55,FALSE
1,17,2012-05-04,9064.6,FALSE
1,17,2012-05-11,7964.29,FALSE
1,17,2012-05-18,9308.53,FALSE
1,17,2012-05-25,7323.66,FALSE
1,18,2012-05-04,-1.27,FALSE
1,18,2012-05-11,4.58,FALSE
1,18,2012-05-25,1.97,FALSE
1,19,2012-05-04,1155.4,FALSE
1,19,2012-05-11,1848.79,FALSE
1,19,2012-05-18,1441.88,FALSE
1,19,2012-05-25,1036.21,FALSE
1,20,2012-05-04,4647.31,FALSE
1,20,2012-05-11,4418.12,FALSE
1,20,2012-05-18,5296.28,FALSE
1,20,2012-05-25,4614.33,FALSE
1,21,2012-05-04,7873.18,FALSE
1,21,2012-05-11,7120.67,FALSE
