"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2011-06-03,16434.15,FALSE
1,1,2011-06-10,15883.52,FALSE
1,1,2011-06-17,14978.09,FALSE
1,1,2011-06-24,15682.81,FALSE
1,2,2011-06-03,47844.27,FALSE
1,2,2011-06-10,46363.93,FALSE
1,2,2011-06-17,42939.63,FALSE
1,2,2011-06-24,42415.81,FALSE
1,3,2011-06-03,8853.89,FALSE
1,3,2011-06-10,7508.71,FALSE
1,3,2011-06-17,7658.75,FALSE
1,3,2011-06-24,6165.73,FALSE
1,4,2011-06-03,42508.02,FALSE
1,4,2011-06-10,35376.06,FALSE
1,4,2011-06-17,35523.17,FALSE
1,4,2011-06-24,35062.02,FALSE
1,5,2011-06-03,16848.76,FALSE
1,5,2011-06-10,18648.73,FALSE
1,5,2011-06-17,17861.56,FALSE
1,5,2011-06-24,21695.24,FALSE
1,6,2011-06-03,4021.54,FALSE
1,6,2011-06-10,3079.94,FALSE
1,6,2011-06-17,3004.81,FALSE
1,6,2011-06-24,3020.07,FALSE
1,7,2011-06-03,38450.3,FALSE
1,7,2011-06-10,38569.49,FALSE
1,7,2011-06-17,31439.02,FALSE
1,7,2011-06-24,23791.78,FALSE
1,8,2011-06-03,36767.22,FALSE
1,8,2011-06-10,36099.62,FALSE
1,8,2011-06-17,34338.33,FALSE
1,8,2011-06-24,34014.16,FALSE
1,9,2011-06-03,30796.28,FALSE
1,9,2011-06-10,27241.97,FALSE
1,9,2011-06-17,23176.62,FALSE
1,9,2011-06-24,24385.11,FALSE
1,10,2011-06-03,35960.03,FALSE
1,10,2011-06-10,31578.41,FALSE
1,10,2011-06-17,31612.86,FALSE
1,10,2011-06-24,29831.79,FALSE
1,11,2011-06-03,38594.85,FALSE
1,11,2011-06-10,41413.29,FALSE
1,11,2011-06-17,35902.81,FALSE
1,11,2011-06-24,35028.61,FALSE
1,12,2011-06-03,13346.63,FALSE
1,12,2011-06-10,12643.1,FALSE
1,12,2011-06-17,10327.88,FALSE
1,12,2011-06-24,10438.17,FALSE
1,13,2011-06-03,39884.82,FALSE
1,13,2011-06-10,38080.39,FALSE
1,13,2011-06-17,39020.06,FALSE
1,13,2011-06-24,37316.12,FALSE
1,14,2011-06-03,13056.1,FALSE
1,14,2011-06-10,11795.34,FALSE
1,14,2011-06-17,12884.03,FALSE
1,14,2011-06-24,13580.61,FALSE
1,16,2011-06-03,44919.99,FALSE
1,16,2011-06-10,38098.97,FALSE
1,16,2011-06-17,38282.75,FALSE
1,16,2011-06-24,31362.66,FALSE
1,17,2011-06-03,5913.51,FALSE
1,17,2011-06-10,9670.75,FALSE
1,17,2011-06-17,10592.73,FALSE
1,17,2011-06-24,6301.63,FALSE
1,18,2011-06-10,1,FALSE
1,18,2011-06-17,2,FALSE
1,19,2011-06-03,869.89,FALSE
1,19,2011-06-10,918.08,FALSE
1,19,2011-06-17,489.9,FALSE
1,19,2011-06-24,624.38,FALSE
1,20,2011-06-03,5376.07,FALSE
1,20,2011-06-10,4933.74,FALSE
1,20,2011-06-17,4492.41,FALSE
1,20,2011-06-24,3696.8,FALSE
1,21,2011-06-03,7490.16,FALSE
1,21,2011-06-10,7100.54,FALSE
1,21,2011-06-17,6261.02,FALSE
1,21,2011-06-24,7662.72,FALSE
1,22,2011-06-03,6345.16,FALSE
1,22,2011-06-10,5776.12,FALSE
1,22,2011-06-17,7918.89,FALSE
1,22,2011-06-24,5829.38,FALSE
1,23,2011-06-03,22916.25,FALSE
1,23,2011-06-10,21231.14,FALSE
1,23,2011-06-17,21482.19,FALSE
1,23,2011-06-24,25480.66,FALSE
1,24,2011-06-03,3864.18,FALSE
1,24,2011-06-10,3930.71,FALSE
1,24,2011-06-17,3181.97,FALSE
1,24,2011-06-24,3249.59,FALSE
1,25,2011-06-03,10967.44,FALSE
1,25,2011-06-10,9735.2,FALSE
1,25,2011-06-17,11024.11,FALSE
1,25,2011-06-24,11050.45,FALSE
1,26,2011-06-03,6270.58,FALSE
1,26,2011-06-10,5711.42,FALSE
1,26,2011-06-17,5508.5,FALSE
1,26,2011-06-24,5543.24,FALSE
1,27,2011-06-03,895.74,FALSE
1,27,2011-06-10,1027.89,FALSE
1,27,2011-06-17,674.36,FALSE
1,27,2011-06-24,642.82,FALSE
1,28,2011-06-03,411.94,FALSE
1,28,2011-06-10,495.52,FALSE
1,28,2011-06-17,376.32,FALSE
1,28,2011-06-24,304.32,FALSE
1,29,2011-06-03,4158.77,FALSE
1,29,2011-06-10,3643.74,FALSE
1,29,2011-06-17,3735.04,FALSE
1,29,2011-06-24,3608.28,FALSE
1,30,2011-06-03,3536.7,FALSE
1,30,2011-06-10,4216.64,FALSE
1,30,2011-06-17,3183.18,FALSE
1,30,2011-06-24,3485.28,FALSE
1,31,2011-06-03,1506.78,FALSE
1,31,2011-06-10,1393.56,FALSE
1,31,2011-06-17,1015.8,FALSE
1,31,2011-06-24,1032.1,FALSE
1,32,2011-06-03,5809.14,FALSE
1,32,2011-06-10,7260.41,FALSE
1,32,2011-06-17,6113.68,FALSE
1,32,2011-06-24,8453.01,FALSE
1,33,2011-06-03,4686.39,FALSE
1,33,2011-06-10,3731.58,FALSE
1,33,2011-06-17,3863.13,FALSE
1,33,2011-06-24,3148.15,FALSE
1,34,2011-06-03,12748.99,FALSE
1,34,2011-06-10,12979.5,FALSE
1,34,2011-06-17,10034.64,FALSE
1,34,2011-06-24,9302.69,FALSE
1,35,2011-06-03,2335.97,FALSE
1,35,2011-06-10,2970.4,FALSE
1,35,2011-06-17,2035.54,FALSE
1,35,2011-06-24,2143,FALSE
1,36,2011-06-03,5631,FALSE
1,36,2011-06-10,3411,FALSE
1,36,2011-06-17,3557,FALSE
1,36,2011-06-24,3426,FALSE
1,37,2011-06-03,2629.65,FALSE
1,37,2011-06-10,2503.32,FALSE
1,37,2011-06-17,2873.58,FALSE
1,37,2011-06-24,2622.22,FALSE
1,38,2011-06-03,89269.8,FALSE
1,38,2011-06-10,73273.96,FALSE
1,38,2011-06-17,72699.23,FALSE
1,38,2011-06-24,69283.24,FALSE
1,40,2011-06-03,57452.29,FALSE
1,40,2011-06-10,56035.29,FALSE
1,40,2011-06-17,53286.19,FALSE
1,40,2011-06-24,49621.61,FALSE
1,41,2011-06-03,328,FALSE
1,41,2011-06-10,364,FALSE
1,41,2011-06-17,813.5,FALSE
1,41,2011-06-24,896.5,FALSE
1,42,2011-06-03,7946.69,FALSE
1,42,2011-06-10,9133.95,FALSE
1,42,2011-06-17,7175.37,FALSE
1,42,2011-06-24,7871.31,FALSE
1,44,2011-06-03,3398.8,FALSE
1,44,2011-06-10,3994.08,FALSE
1,44,2011-06-17,3599.74,FALSE
1,44,2011-06-24,3952.92,FALSE
1,45,2011-06-10,22.94,FALSE
1,45,2011-06-24,11.47,FALSE
1,46,2011-06-03,21789.56,FALSE
1,46,2011-06-10,21209.8,FALSE
1,46,2011-06-17,20273.99,FALSE
1,46,2011-06-24,20247.88,FALSE
1,48,2011-06-03,566,FALSE
1,48,2011-06-17,267,FALSE
1,49,2011-06-03,10410,FALSE
1,49,2011-06-10,11447.02,FALSE
1,49,2011-06-17,8879.86,FALSE
1,49,2011-06-24,10370.58,FALSE
1,52,2011-06-03,1956.52,FALSE
1,52,2011-06-10,2180.91,FALSE
1,52,2011-06-17,1218.46,FALSE
1,52,2011-06-24,1766.62,FALSE
1,54,2011-06-03,17.88,FALSE
1,54,2011-06-10,25,FALSE
1,54,2011-06-17,82.96,FALSE
1,54,2011-06-24,99.84,FALSE
1,55,2011-06-03,10291.31,FALSE
1,55,2011-06-10,9891.77,FALSE
1,55,2011-06-17,8667.61,FALSE
1,55,2011-06-24,10132.88,FALSE
1,56,2011-06-03,3658.74,FALSE
1,56,2011-06-10,3053.21,FALSE
1,56,2011-06-17,2066,FALSE
1,56,2011-06-24,1919.82,FALSE
1,58,2011-06-03,1455,FALSE
1,58,2011-06-10,2400,FALSE
1,58,2011-06-17,4700,FALSE
1,58,2011-06-24,4330,FALSE
1,59,2011-06-03,155.44,FALSE
1,59,2011-06-10,218.54,FALSE
1,59,2011-06-17,149.75,FALSE
1,59,2011-06-24,209.1,FALSE
1,60,2011-06-03,1161.6,FALSE
1,60,2011-06-10,1126.4,FALSE
1,60,2011-06-17,915.2,FALSE
1,60,2011-06-24,624.8,FALSE
1,67,2011-06-03,6998.69,FALSE
1,67,2011-06-10,6250.45,FALSE
1,67,2011-06-17,10310.58,FALSE
1,67,2011-06-24,10100.59,FALSE
1,71,2011-06-03,1353.22,FALSE
1,71,2011-06-10,2221.16,FALSE
1,71,2011-06-17,2478.94,FALSE
1,71,2011-06-24,2338.69,FALSE
1,72,2011-06-03,34638.69,FALSE
1,72,2011-06-10,30561.01,FALSE
1,72,2011-06-17,36041.85,FALSE
1,72,2011-06-24,36991.99,FALSE
1,74,2011-06-03,12250.97,FALSE
1,74,2011-06-10,11416.57,FALSE
1,74,2011-06-17,11751.46,FALSE
1,74,2011-06-24,10821.75,FALSE
1,79,2011-06-03,42896.37,FALSE
1,79,2011-06-10,35023.2,FALSE
1,79,2011-06-17,29656.36,FALSE
1,79,2011-06-24,29394.35,FALSE
1,80,2011-06-03,18044.78,FALSE
1,80,2011-06-10,16982.86,FALSE
1,80,2011-06-17,17338.92,FALSE
1,80,2011-06-24,16536.03,FALSE
1,81,2011-06-03,31054.35,FALSE
1,81,2011-06-10,30405.2,FALSE
1,81,2011-06-17,30363.62,FALSE
1,81,2011-06-24,27718.78,FALSE
1,82,2011-06-03,20885.95,FALSE
1,82,2011-06-10,20543.68,FALSE
1,82,2011-06-17,19190.57,FALSE
1,82,2011-06-24,23442.18,FALSE
1,83,2011-06-03,4695.93,FALSE
1,83,2011-06-10,4637.45,FALSE
1,83,2011-06-17,5042.6,FALSE
1,83,2011-06-24,4387.29,FALSE
1,85,2011-06-03,2845.38,FALSE
1,85,2011-06-10,2650.03,FALSE
1,85,2011-06-17,2693.77,FALSE
1,85,2011-06-24,2461.89,FALSE
1,87,2011-06-03,54807.83,FALSE
1,87,2011-06-10,48268.61,FALSE
1,87,2011-06-17,45207.02,FALSE
1,87,2011-06-24,45183,FALSE
1,90,2011-06-03,83651.06,FALSE
1,90,2011-06-10,85613.47,FALSE
1,90,2011-06-17,84721.24,FALSE
1,90,2011-06-24,78145.72,FALSE
1,91,2011-06-03,64308.54,FALSE
1,91,2011-06-10,72773.22,FALSE
1,91,2011-06-17,66982.05,FALSE
1,91,2011-06-24,58934.29,FALSE
1,92,2011-06-03,129624.28,FALSE
1,92,2011-06-10,137181.13,FALSE
1,92,2011-06-17,131903.99,FALSE
1,92,2011-06-24,112913.22,FALSE
1,93,2011-06-03,74984.12,FALSE
1,93,2011-06-10,81251.13,FALSE
1,93,2011-06-17,78948.63,FALSE
1,93,2011-06-24,64541.85,FALSE
1,94,2011-06-03,69573.58,FALSE
1,94,2011-06-10,68642.16,FALSE
1,94,2011-06-17,64493.89,FALSE
1,94,2011-06-24,60233.74,FALSE
1,95,2011-06-03,135260.49,FALSE
1,95,2011-06-10,136364.46,FALSE
1,95,2011-06-17,135197.63,FALSE
1,95,2011-06-24,121814.84,FALSE
1,96,2011-06-03,45278.54,FALSE
1,96,2011-06-10,39189.57,FALSE
1,96,2011-06-17,38266.17,FALSE
1,96,2011-06-24,36449.4,FALSE
1,97,2011-06-03,39013.79,FALSE
1,97,2011-06-10,40101.21,FALSE
1,97,2011-06-17,40178.65,FALSE
1,97,2011-06-24,33724.87,FALSE
1,98,2011-06-03,10403.06,FALSE
1,98,2011-06-10,9471.15,FALSE
1,98,2011-06-17,9135.7,FALSE
1,98,2011-06-24,9909.7,FALSE
1,99,2011-06-17,50,FALSE
1,99,2011-06-24,50,FALSE
2,1,2011-06-03,22174.12,FALSE
2,1,2011-06-10,21554.22,FALSE
2,1,2011-06-17,22431.56,FALSE
2,1,2011-06-24,21426.72,FALSE
2,2,2011-06-03,65848.98,FALSE
2,2,2011-06-10,66831.49,FALSE
2,2,2011-06-17,66648.26,FALSE
2,2,2011-06-24,61507.28,FALSE
2,3,2011-06-03,11452.62,FALSE
2,3,2011-06-10,10424.01,FALSE
2,3,2011-06-17,10714.53,FALSE
2,3,2011-06-24,10950.77,FALSE
2,4,2011-06-03,46983.09,FALSE
2,4,2011-06-10,43837.33,FALSE
2,4,2011-06-17,43157.75,FALSE
2,4,2011-06-24,41438.81,FALSE
2,5,2011-06-03,21997.1,FALSE
2,5,2011-06-10,25711.63,FALSE
2,5,2011-06-17,25785.19,FALSE
2,5,2011-06-24,23619.99,FALSE
2,6,2011-06-03,6485.78,FALSE
2,6,2011-06-10,6808.89,FALSE
2,6,2011-06-17,6968.89,FALSE
2,6,2011-06-24,5908.48,FALSE
2,7,2011-06-03,56592.98,FALSE
2,7,2011-06-10,48319.84,FALSE
2,7,2011-06-17,40861.1,FALSE
2,7,2011-06-24,33210.32,FALSE
2,8,2011-06-03,60911.56,FALSE
2,8,2011-06-10,58382.4,FALSE
2,8,2011-06-17,58372.71,FALSE
2,8,2011-06-24,56254.65,FALSE
2,9,2011-06-03,39948.23,FALSE
2,9,2011-06-10,39730.27,FALSE
2,9,2011-06-17,41473.39,FALSE
2,9,2011-06-24,33724.28,FALSE
2,10,2011-06-03,40891.25,FALSE
2,10,2011-06-10,45551.04,FALSE
2,10,2011-06-17,43647.92,FALSE
2,10,2011-06-24,41028.02,FALSE
2,11,2011-06-03,36370.75,FALSE
2,11,2011-06-10,37438.97,FALSE
2,11,2011-06-17,35848.37,FALSE
2,11,2011-06-24,29889.05,FALSE
2,12,2011-06-03,8596.4,FALSE
2,12,2011-06-10,8343.21,FALSE
2,12,2011-06-17,7603.38,FALSE
2,12,2011-06-24,7790.61,FALSE
2,13,2011-06-03,45225.61,FALSE
2,13,2011-06-10,44499.26,FALSE
2,13,2011-06-17,42953.97,FALSE
2,13,2011-06-24,43116.26,FALSE
2,14,2011-06-03,18548.61,FALSE
2,14,2011-06-10,17394.06,FALSE
2,14,2011-06-17,17730.08,FALSE
2,14,2011-06-24,17780.68,FALSE
2,16,2011-06-03,60383.42,FALSE
2,16,2011-06-10,51390.09,FALSE
2,16,2011-06-17,46432.64,FALSE
2,16,2011-06-24,41742.56,FALSE
2,17,2011-06-03,13093.76,FALSE
2,17,2011-06-10,10668.24,FALSE
2,17,2011-06-17,13233.62,FALSE
2,17,2011-06-24,10329.03,FALSE
2,18,2011-06-03,0.1,FALSE
2,19,2011-06-03,3181.17,FALSE
2,19,2011-06-10,3814.41,FALSE
2,19,2011-06-17,3364.18,FALSE
2,19,2011-06-24,3655.05,FALSE
2,20,2011-06-03,7317.64,FALSE
2,20,2011-06-10,6843,FALSE
2,20,2011-06-17,6601.09,FALSE
2,20,2011-06-24,5923.55,FALSE
2,21,2011-06-03,8609.49,FALSE
2,21,2011-06-10,9474.59,FALSE
2,21,2011-06-17,9212.06,FALSE
2,21,2011-06-24,11085.94,FALSE
2,22,2011-06-03,9688.27,FALSE
2,22,2011-06-10,9410.97,FALSE
2,22,2011-06-17,10376.42,FALSE
2,22,2011-06-24,8300.41,FALSE
2,23,2011-06-03,32275.59,FALSE
