"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2011-10-07,20797.58,FALSE
1,1,2011-10-14,23077.55,FALSE
1,1,2011-10-21,23351.8,FALSE
1,1,2011-10-28,31579.9,FALSE
1,2,2011-10-07,49880.69,FALSE
1,2,2011-10-14,43306.38,FALSE
1,2,2011-10-21,42487.67,FALSE
1,2,2011-10-28,41682.4,FALSE
1,3,2011-10-07,9977.96,FALSE
1,3,2011-10-14,9870.22,FALSE
1,3,2011-10-21,10136.78,FALSE
1,3,2011-10-28,9421.2,FALSE
1,4,2011-10-07,37397.63,FALSE
1,4,2011-10-14,35000.3,FALSE
1,4,2011-10-21,33954.55,FALSE
1,4,2011-10-28,34247.26,FALSE
1,5,2011-10-07,30352.06,FALSE
1,5,2011-10-14,22917.89,FALSE
1,5,2011-10-21,32700.34,FALSE
1,5,2011-10-28,26391.79,FALSE
1,6,2011-10-07,4733.74,FALSE
1,6,2011-10-14,4248.69,FALSE
1,6,2011-10-21,5111.85,FALSE
1,6,2011-10-28,6227.43,FALSE
1,7,2011-10-07,12758.28,FALSE
1,7,2011-10-14,13900.54,FALSE
1,7,2011-10-21,24664.06,FALSE
1,7,2011-10-28,26827.51,FALSE
1,8,2011-10-07,36759.96,FALSE
1,8,2011-10-14,34131.81,FALSE
1,8,2011-10-21,32631.25,FALSE
1,8,2011-10-28,34429.75,FALSE
1,9,2011-10-07,41729.36,FALSE
1,9,2011-10-14,32636.66,FALSE
1,9,2011-10-21,31062.86,FALSE
1,9,2011-10-28,34679.39,FALSE
1,10,2011-10-07,31083.31,FALSE
1,10,2011-10-14,30888.69,FALSE
1,10,2011-10-21,28827.99,FALSE
1,10,2011-10-28,28349.42,FALSE
1,11,2011-10-07,21646.32,FALSE
1,11,2011-10-14,19513.63,FALSE
1,11,2011-10-21,22029.81,FALSE
1,11,2011-10-28,20051.11,FALSE
1,12,2011-10-07,11240.29,FALSE
1,12,2011-10-14,12223.55,FALSE
1,12,2011-10-21,11380.28,FALSE
1,12,2011-10-28,10418.23,FALSE
1,13,2011-10-07,41151.28,FALSE
1,13,2011-10-14,37531.43,FALSE
1,13,2011-10-21,38272.21,FALSE
1,13,2011-10-28,37117.02,FALSE
1,14,2011-10-07,12766.52,FALSE
1,14,2011-10-14,13440.89,FALSE
1,14,2011-10-21,12476.8,FALSE
1,14,2011-10-28,13031.03,FALSE
1,16,2011-10-07,14309.01,FALSE
1,16,2011-10-14,10030.59,FALSE
1,16,2011-10-21,10366.98,FALSE
1,16,2011-10-28,7616.55,FALSE
1,17,2011-10-07,8149.44,FALSE
1,17,2011-10-14,8241.42,FALSE
1,17,2011-10-21,7547.77,FALSE
1,17,2011-10-28,7407.41,FALSE
1,18,2011-10-07,4959.46,FALSE
1,18,2011-10-14,5758.87,FALSE
1,18,2011-10-21,7304.78,FALSE
1,18,2011-10-28,16545.45,FALSE
1,19,2011-10-07,984,FALSE
1,19,2011-10-14,1286.47,FALSE
1,19,2011-10-21,911.38,FALSE
1,19,2011-10-28,1061.44,FALSE
1,20,2011-10-07,3135,FALSE
1,20,2011-10-14,3516.39,FALSE
1,20,2011-10-21,2638.07,FALSE
1,20,2011-10-28,3180.74,FALSE
1,21,2011-10-07,9020.44,FALSE
1,21,2011-10-14,7774.11,FALSE
1,21,2011-10-21,8113.95,FALSE
1,21,2011-10-28,8346.1,FALSE
1,22,2011-10-07,7980.63,FALSE
1,22,2011-10-14,7688.46,FALSE
1,22,2011-10-21,7727.26,FALSE
1,22,2011-10-28,6866.34,FALSE
1,23,2011-10-07,18327.16,FALSE
1,23,2011-10-14,17951.52,FALSE
1,23,2011-10-21,20272.49,FALSE
1,23,2011-10-28,19970.49,FALSE
1,24,2011-10-07,4446.16,FALSE
1,24,2011-10-14,3461.67,FALSE
1,24,2011-10-21,7007.77,FALSE
1,24,2011-10-28,7173.54,FALSE
1,25,2011-10-07,8907.86,FALSE
1,25,2011-10-14,9111.45,FALSE
1,25,2011-10-21,9014.23,FALSE
1,25,2011-10-28,10461.93,FALSE
1,26,2011-10-07,7492.61,FALSE
1,26,2011-10-14,6560.2,FALSE
1,26,2011-10-21,8928.79,FALSE
1,26,2011-10-28,9038.21,FALSE
1,27,2011-10-07,1295.94,FALSE
1,27,2011-10-14,1228.98,FALSE
1,27,2011-10-21,1785.51,FALSE
1,27,2011-10-28,1422.84,FALSE
1,28,2011-10-07,548.26,FALSE
1,28,2011-10-14,430.34,FALSE
1,28,2011-10-21,616.4,FALSE
1,28,2011-10-28,670.38,FALSE
1,29,2011-10-07,4011.5,FALSE
1,29,2011-10-14,3619.49,FALSE
1,29,2011-10-21,4093.77,FALSE
1,29,2011-10-28,3968.2,FALSE
1,30,2011-10-07,3051.62,FALSE
1,30,2011-10-14,2921.56,FALSE
1,30,2011-10-21,2566.7,FALSE
1,30,2011-10-28,2688.58,FALSE
1,31,2011-10-07,1178.65,FALSE
1,31,2011-10-14,1648.71,FALSE
1,31,2011-10-21,1404.65,FALSE
1,31,2011-10-28,1582.06,FALSE
1,32,2011-10-07,7219.14,FALSE
1,32,2011-10-14,6151.7,FALSE
1,32,2011-10-21,6481.34,FALSE
1,32,2011-10-28,5137.16,FALSE
1,33,2011-10-07,4427.83,FALSE
1,33,2011-10-14,3631.68,FALSE
1,33,2011-10-21,5882.98,FALSE
1,33,2011-10-28,6318.38,FALSE
1,34,2011-10-07,8010.18,FALSE
1,34,2011-10-14,8964.67,FALSE
1,34,2011-10-21,10716.87,FALSE
1,34,2011-10-28,10570.19,FALSE
1,35,2011-10-07,1928.39,FALSE
1,35,2011-10-14,1953.39,FALSE
1,35,2011-10-21,2882.4,FALSE
1,35,2011-10-28,2179.03,FALSE
1,36,2011-10-07,878.86,FALSE
1,36,2011-10-14,765.13,FALSE
1,36,2011-10-21,1010.86,FALSE
1,36,2011-10-28,1300.91,FALSE
1,37,2011-10-07,2935.5,FALSE
1,37,2011-10-14,2522.86,FALSE
1,37,2011-10-21,2735.71,FALSE
1,37,2011-10-28,2668.4,FALSE
1,38,2011-10-07,83059.47,FALSE
1,38,2011-10-14,67590.65,FALSE
1,38,2011-10-21,76702.9,FALSE
1,38,2011-10-28,67148.18,FALSE
1,40,2011-10-07,62225.38,FALSE
1,40,2011-10-14,54758.87,FALSE
1,40,2011-10-21,54344.36,FALSE
1,40,2011-10-28,54994.01,FALSE
1,41,2011-10-07,1572.5,FALSE
1,41,2011-10-14,1262.47,FALSE
1,41,2011-10-21,1354.5,FALSE
1,41,2011-10-28,2927.5,FALSE
1,42,2011-10-07,8506.57,FALSE
1,42,2011-10-14,6680.42,FALSE
1,42,2011-10-21,7234.05,FALSE
1,42,2011-10-28,7181.21,FALSE
1,44,2011-10-07,6259.82,FALSE
1,44,2011-10-14,6644.37,FALSE
1,44,2011-10-21,5357.89,FALSE
1,44,2011-10-28,7105.29,FALSE
1,45,2011-10-07,11.97,FALSE
1,45,2011-10-21,11.97,FALSE
1,45,2011-10-28,23.94,FALSE
1,46,2011-10-07,19711.09,FALSE
1,46,2011-10-14,17898.93,FALSE
1,46,2011-10-21,16600.43,FALSE
1,46,2011-10-28,16886,FALSE
