"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2012-02-03,23510.49,FALSE
1,1,2012-02-10,36988.49,TRUE
1,1,2012-02-17,54060.1,FALSE
1,1,2012-02-24,20124.22,FALSE
1,2,2012-02-03,54322.24,FALSE
1,2,2012-02-10,50581.06,TRUE
1,2,2012-02-17,46085.47,FALSE
1,2,2012-02-24,47080.12,FALSE
1,3,2012-02-03,12485.78,FALSE
1,3,2012-02-10,12388.85,TRUE
1,3,2012-02-17,10237.78,FALSE
1,3,2012-02-24,10502.4,FALSE
1,4,2012-02-03,40274.83,FALSE
1,4,2012-02-10,39305.13,TRUE
1,4,2012-02-17,36550.46,FALSE
1,4,2012-02-24,34953.85,FALSE
1,5,2012-02-03,28307.43,FALSE
1,5,2012-02-10,38096.04,TRUE
1,5,2012-02-17,46219.96,FALSE
1,5,2012-02-24,30797.88,FALSE
1,6,2012-02-03,3981.09,FALSE
1,6,2012-02-10,7338.85,TRUE
1,6,2012-02-17,4223.42,FALSE
1,6,2012-02-24,3784.06,FALSE
1,7,2012-02-03,16556.71,FALSE
1,7,2012-02-10,21619.05,TRUE
1,7,2012-02-17,16849.62,FALSE
1,7,2012-02-24,15956.87,FALSE
1,8,2012-02-03,40069.47,FALSE
1,8,2012-02-10,38317.89,TRUE
1,8,2012-02-17,37244.73,FALSE
1,8,2012-02-24,37204.72,FALSE
1,9,2012-02-03,19427.31,FALSE
1,9,2012-02-10,20985.41,TRUE
1,9,2012-02-17,23867.82,FALSE
1,9,2012-02-24,25957.89,FALSE
1,10,2012-02-03,33524.28,FALSE
1,10,2012-02-10,37764.38,TRUE
1,10,2012-02-17,40409.5,FALSE
1,10,2012-02-24,37507.44,FALSE
1,11,2012-02-03,22429.17,FALSE
1,11,2012-02-10,25933.04,TRUE
1,11,2012-02-17,26269.87,FALSE
1,11,2012-02-24,21750.64,FALSE
1,12,2012-02-03,9612.87,FALSE
1,12,2012-02-10,9587.35,TRUE
1,12,2012-02-17,9262.33,FALSE
1,12,2012-02-24,11284.27,FALSE
1,13,2012-02-03,43478.58,FALSE
1,13,2012-02-10,43041.97,TRUE
1,13,2012-02-17,38622.92,FALSE
1,13,2012-02-24,40079.43,FALSE
1,14,2012-02-03,15583.82,FALSE
1,14,2012-02-10,18292.4,TRUE
1,14,2012-02-17,21324.12,FALSE
1,14,2012-02-24,18574.25,FALSE
1,16,2012-02-03,9873.73,FALSE
1,16,2012-02-10,13389.35,TRUE
1,16,2012-02-17,12648.11,FALSE
1,16,2012-02-24,19874.3,FALSE
1,17,2012-02-03,8128.57,FALSE
1,17,2012-02-10,10461.07,TRUE
1,17,2012-02-17,11684.73,FALSE
1,17,2012-02-24,9309.63,FALSE
1,18,2012-02-03,3558.71,FALSE
1,18,2012-02-10,12687.47,TRUE
1,18,2012-02-17,26992.11,FALSE
1,18,2012-02-24,1973.92,FALSE
1,19,2012-02-03,1175.9,FALSE
1,19,2012-02-10,973.9,TRUE
1,19,2012-02-17,762.59,FALSE
1,19,2012-02-24,988.95,FALSE
1,20,2012-02-03,4206.91,FALSE
1,20,2012-02-10,6051.57,TRUE
1,20,2012-02-17,5569.54,FALSE
1,20,2012-02-24,4455.36,FALSE
1,21,2012-02-03,8168.45,FALSE
1,21,2012-02-10,8467.27,TRUE
1,21,2012-02-17,9065.08,FALSE
1,21,2012-02-24,8042.3,FALSE
1,22,2012-02-03,9723.63,FALSE
1,22,2012-02-10,11817.34,TRUE
1,22,2012-02-17,10815.19,FALSE
1,22,2012-02-24,8625.07,FALSE
1,23,2012-02-03,18537.41,FALSE
1,23,2012-02-10,25581.44,TRUE
1,23,2012-02-17,25295.03,FALSE
1,23,2012-02-24,20374.68,FALSE
1,24,2012-02-03,5455.8,FALSE
1,24,2012-02-10,7473.32,TRUE
1,24,2012-02-17,6598.42,FALSE
1,24,2012-02-24,5345.89,FALSE
1,25,2012-02-03,8798.84,FALSE
1,25,2012-02-10,10179.01,TRUE
1,25,2012-02-17,10930.07,FALSE
1,25,2012-02-24,10225.67,FALSE
1,26,2012-02-03,6969.74,FALSE
1,26,2012-02-10,9120.37,TRUE
1,26,2012-02-17,7499.33,FALSE
1,26,2012-02-24,7457.98,FALSE
1,27,2012-02-03,1915.13,FALSE
1,27,2012-02-10,2367.25,TRUE
1,27,2012-02-17,2538.15,FALSE
1,27,2012-02-24,1784.56,FALSE
1,28,2012-02-03,571.7,FALSE
1,28,2012-02-10,745.15,TRUE
1,28,2012-02-17,845.62,FALSE
1,28,2012-02-24,734.59,FALSE
1,29,2012-02-03,5646.11,FALSE
1,29,2012-02-10,7755.83,TRUE
1,29,2012-02-17,7122.71,FALSE
1,29,2012-02-24,5337.27,FALSE
1,30,2012-02-03,3107.1,FALSE
1,30,2012-02-10,4257.72,TRUE
1,30,2012-02-17,3725.26,FALSE
1,30,2012-02-24,2927,FALSE
1,31,2012-02-03,1622.63,FALSE
1,31,2012-02-10,2007.88,TRUE
1,31,2012-02-17,2064.35,FALSE
1,31,2012-02-24,1852.43,FALSE
1,32,2012-02-03,8955.94,FALSE
1,32,2012-02-10,13300.13,TRUE
1,32,2012-02-17,23676.04,FALSE
1,32,2012-02-24,8802.92,FALSE
1,33,2012-02-03,4894.83,FALSE
1,33,2012-02-10,6395.77,TRUE
1,33,2012-02-17,6300.81,FALSE
1,33,2012-02-24,5426.03,FALSE
1,34,2012-02-03,10085.87,FALSE
1,34,2012-02-10,14950.38,TRUE
1,34,2012-02-17,13164.86,FALSE
1,34,2012-02-24,13189.95,FALSE
1,35,2012-02-03,2571.73,FALSE
1,35,2012-02-10,3367.66,TRUE
1,35,2012-02-17,2394.51,FALSE
1,35,2012-02-24,2557.91,FALSE
1,36,2012-02-03,1271.66,FALSE
1,36,2012-02-10,3024.82,TRUE
1,36,2012-02-17,2101.84,FALSE
1,36,2012-02-24,909.96,FALSE
1,37,2012-02-03,3009.44,FALSE
1,37,2012-02-10,3522.35,TRUE
1,37,2012-02-17,3542.89,FALSE
1,37,2012-02-24,2952.33,FALSE
1,38,2012-02-03,89029.26,FALSE
1,38,2012-02-10,78072.5,TRUE
1,38,2012-02-17,91386.12,FALSE
1,38,2012-02-24,72314.41,FALSE
1,40,2012-02-03,67574.43,FALSE
1,40,2012-02-10,66858.78,TRUE
1,40,2012-02-17,63913.1,FALSE
1,40,2012-02-24,63852.3,FALSE
1,41,2012-02-03,359.5,FALSE
1,41,2012-02-10,761,TRUE
1,41,2012-02-17,661,FALSE
1,41,2012-02-24,415.37,FALSE
1,42,2012-02-03,8813.08,FALSE
1,42,2012-02-10,8250.23,TRUE
1,42,2012-02-17,8863.71,FALSE
1,42,2012-02-24,8542.28,FALSE
1,44,2012-02-03,5616.96,FALSE
1,44,2012-02-10,5810.57,TRUE
1,44,2012-02-17,5310.32,FALSE
1,44,2012-02-24,4539.36,FALSE
1,45,2012-02-10,47.88,TRUE
1,46,2012-02-03,21408.85,FALSE
1,46,2012-02-10,22301.66,TRUE
1,46,2012-02-17,23240.95,FALSE
1,46,2012-02-24,21075.68,FALSE
1,47,2012-02-17,-198,FALSE
1,48,2012-02-03,137,FALSE
1,48,2012-02-10,881,TRUE
1,48,2012-02-17,1047,FALSE
1,48,2012-02-24,2305,FALSE
1,49,2012-02-03,11516.77,FALSE
1,49,2012-02-10,17190.6,TRUE
1,49,2012-02-17,12154.59,FALSE
1,49,2012-02-24,14533.65,FALSE
1,52,2012-02-03,2632.9,FALSE
1,52,2012-02-10,2542.17,TRUE
1,52,2012-02-17,1786.85,FALSE
1,52,2012-02-24,1771.37,FALSE
1,54,2012-02-03,36.64,FALSE
1,54,2012-02-10,89.72,TRUE
1,54,2012-02-17,50.92,FALSE
1,54,2012-02-24,40.92,FALSE
1,55,2012-02-03,13026.55,FALSE
1,55,2012-02-10,17331.87,TRUE
1,55,2012-02-17,18555.99,FALSE
