"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2011-05-06,20138.19,FALSE
1,1,2011-05-13,17235.15,FALSE
1,1,2011-05-20,15136.78,FALSE
1,1,2011-05-27,15741.6,FALSE
1,2,2011-05-06,50139.92,FALSE
1,2,2011-05-13,44274.15,FALSE
1,2,2011-05-20,44302.11,FALSE
1,2,2011-05-27,45072.11,FALSE
1,3,2011-05-06,10420.92,FALSE
1,3,2011-05-13,8732.46,FALSE
1,3,2011-05-20,7939.01,FALSE
1,3,2011-05-27,8120.7,FALSE
1,4,2011-05-06,37827.69,FALSE
1,4,2011-05-13,33471.81,FALSE
1,4,2011-05-20,34137.41,FALSE
1,4,2011-05-27,36790.72,FALSE
1,5,2011-05-06,16195.54,FALSE
1,5,2011-05-13,15587.78,FALSE
1,5,2011-05-20,15575.25,FALSE
1,5,2011-05-27,16613.98,FALSE
1,6,2011-05-06,7213.53,FALSE
1,6,2011-05-13,4162.52,FALSE
1,6,2011-05-20,4640.76,FALSE
1,6,2011-05-27,5572.35,FALSE
1,7,2011-05-06,19394,FALSE
1,7,2011-05-13,21344.39,FALSE
1,7,2011-05-20,18787.41,FALSE
1,7,2011-05-27,26736.85,FALSE
1,8,2011-05-06,37360.03,FALSE
1,8,2011-05-13,34727.2,FALSE
1,8,2011-05-20,35631.59,FALSE
1,8,2011-05-27,35972.12,FALSE
1,9,2011-05-06,23957.45,FALSE
1,9,2011-05-13,23424.18,FALSE
1,9,2011-05-20,23918.77,FALSE
1,9,2011-05-27,26204.22,FALSE
1,10,2011-05-06,28902.6,FALSE
1,10,2011-05-13,28848.69,FALSE
1,10,2011-05-20,28586.42,FALSE
1,10,2011-05-27,30235.6,FALSE
1,11,2011-05-06,23607.73,FALSE
1,11,2011-05-13,25332.93,FALSE
1,11,2011-05-20,19511.5,FALSE
1,11,2011-05-27,27201.64,FALSE
1,12,2011-05-06,11747.79,FALSE
1,12,2011-05-13,12272.92,FALSE
1,12,2011-05-20,14387.22,FALSE
1,12,2011-05-27,11961.81,FALSE
1,13,2011-05-06,40581.52,FALSE
1,13,2011-05-13,35378.71,FALSE
1,13,2011-05-20,35816.48,FALSE
1,13,2011-05-27,36203.13,FALSE
1,14,2011-05-06,15820.88,FALSE
1,14,2011-05-13,15385.02,FALSE
1,14,2011-05-20,13166.43,FALSE
1,14,2011-05-27,12746.66,FALSE
1,16,2011-05-06,37972.19,FALSE
1,16,2011-05-13,40944.33,FALSE
1,16,2011-05-20,35861.13,FALSE
1,16,2011-05-27,38914.76,FALSE
1,17,2011-05-06,10121.32,FALSE
1,17,2011-05-13,9975.24,FALSE
1,17,2011-05-20,7894.76,FALSE
1,17,2011-05-27,6937.06,FALSE
1,18,2011-05-06,682.48,FALSE
1,18,2011-05-13,227.24,FALSE
1,18,2011-05-20,1.8,FALSE
1,18,2011-05-27,0.35,FALSE
1,19,2011-05-06,1217.44,FALSE
1,19,2011-05-13,1018.54,FALSE
1,19,2011-05-20,1345.43,FALSE
1,19,2011-05-27,1229.72,FALSE
1,20,2011-05-06,3777.83,FALSE
1,20,2011-05-13,3811.95,FALSE
1,20,2011-05-20,3919.78,FALSE
1,20,2011-05-27,5110.62,FALSE
1,21,2011-05-06,8099.62,FALSE
1,21,2011-05-13,7135.34,FALSE
1,21,2011-05-20,5898.29,FALSE
1,21,2011-05-27,6857.5,FALSE
1,22,2011-05-06,7019.7,FALSE
1,22,2011-05-13,5839.53,FALSE
1,22,2011-05-20,5595.39,FALSE
1,22,2011-05-27,6510.11,FALSE
1,23,2011-05-06,19922.66,FALSE
1,23,2011-05-13,21917.77,FALSE
1,23,2011-05-20,17367.03,FALSE
1,23,2011-05-27,21275.42,FALSE
1,24,2011-05-06,3929.07,FALSE
1,24,2011-05-13,4007.6,FALSE
1,24,2011-05-20,3615.99,FALSE
1,24,2011-05-27,3529.22,FALSE
1,25,2011-05-06,10466.42,FALSE
1,25,2011-05-13,10360.45,FALSE
1,25,2011-05-20,9257.67,FALSE
1,25,2011-05-27,9204.18,FALSE
1,26,2011-05-06,5867.67,FALSE
1,26,2011-05-13,5372.91,FALSE
1,26,2011-05-20,5500.06,FALSE
1,26,2011-05-27,6253.05,FALSE
1,27,2011-05-06,1016.2,FALSE
1,27,2011-05-13,835.91,FALSE
1,27,2011-05-20,914.25,FALSE
1,27,2011-05-27,984.31,FALSE
1,28,2011-05-06,571.94,FALSE
1,28,2011-05-13,551.12,FALSE
1,28,2011-05-20,482.1,FALSE
1,28,2011-05-27,363.45,FALSE
1,29,2011-05-06,5672.1,FALSE
1,29,2011-05-13,4724.29,FALSE
1,29,2011-05-20,3623.54,FALSE
1,29,2011-05-27,3537.56,FALSE
1,30,2011-05-06,3759.18,FALSE
1,30,2011-05-13,3621.1,FALSE
1,30,2011-05-20,3204.98,FALSE
1,30,2011-05-27,3555.48,FALSE
1,31,2011-05-06,1651.68,FALSE
1,31,2011-05-13,1994.8,FALSE
1,31,2011-05-20,1548.74,FALSE
1,31,2011-05-27,1653.96,FALSE
1,32,2011-05-06,9579.7,FALSE
1,32,2011-05-13,15230.65,FALSE
1,32,2011-05-20,5960.59,FALSE
1,32,2011-05-27,7107.44,FALSE
1,33,2011-05-06,4601.56,FALSE
1,33,2011-05-13,3814.98,FALSE
1,33,2011-05-20,3921.9,FALSE
1,33,2011-05-27,4431.08,FALSE
1,34,2011-05-06,10790.42,FALSE
1,34,2011-05-13,13181.27,FALSE
1,34,2011-05-20,10320.09,FALSE
1,34,2011-05-27,10175.87,FALSE
1,35,2011-05-06,3533.94,FALSE
1,35,2011-05-13,4090,FALSE
1,35,2011-05-20,2928.85,FALSE
1,35,2011-05-27,2780,FALSE
1,36,2011-05-06,1374,FALSE
1,36,2011-05-13,1699,FALSE
1,36,2011-05-20,1394,FALSE
1,36,2011-05-27,2964,FALSE
1,37,2011-05-06,2704.03,FALSE
1,37,2011-05-13,2833.49,FALSE
1,37,2011-05-20,2240.75,FALSE
1,37,2011-05-27,2641.72,FALSE
1,38,2011-05-06,87761.73,FALSE
1,38,2011-05-13,100494.82,FALSE
1,38,2011-05-20,84842.8,FALSE
1,38,2011-05-27,70061.97,FALSE
1,40,2011-05-06,59451.44,FALSE
