"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2012-09-07,18322.37,TRUE
1,1,2012-09-14,19616.22,FALSE
1,1,2012-09-21,19251.5,FALSE
1,1,2012-09-28,18947.81,FALSE
1,2,2012-09-07,47344.5,TRUE
1,2,2012-09-14,44493.61,FALSE
1,2,2012-09-21,43541.07,FALSE
1,2,2012-09-28,45784.76,FALSE
1,3,2012-09-07,18368.51,TRUE
1,3,2012-09-14,14288.22,FALSE
1,3,2012-09-21,13403.63,FALSE
1,3,2012-09-28,13085.95,FALSE
1,4,2012-09-07,39549.27,TRUE
1,4,2012-09-14,35044.06,FALSE
1,4,2012-09-21,34507.34,FALSE
1,4,2012-09-28,34647.33,FALSE
1,5,2012-09-07,18236.15,TRUE
1,5,2012-09-14,19369.52,FALSE
1,5,2012-09-21,25798.78,FALSE
1,5,2012-09-28,22560.39,FALSE
1,6,2012-09-07,2576.64,TRUE
1,6,2012-09-14,3073.31,FALSE
1,6,2012-09-21,4159.51,FALSE
1,6,2012-09-28,3168.68,FALSE
1,7,2012-09-07,16941.42,TRUE
1,7,2012-09-14,15525.82,FALSE
1,7,2012-09-21,22542.44,FALSE
1,7,2012-09-28,22343.24,FALSE
1,8,2012-09-07,38666.21,TRUE
1,8,2012-09-14,37346.83,FALSE
1,8,2012-09-21,36404.63,FALSE
1,8,2012-09-28,37254.84,FALSE
1,9,2012-09-07,42920.95,TRUE
1,9,2012-09-14,31882.98,FALSE
1,9,2012-09-21,33889.72,FALSE
1,9,2012-09-28,40712.85,FALSE
1,10,2012-09-07,30851.75,TRUE
1,10,2012-09-14,31705.09,FALSE
1,10,2012-09-21,29203.63,FALSE
1,10,2012-09-28,27205.4,FALSE
1,11,2012-09-07,23338.99,TRUE
1,11,2012-09-14,17027.47,FALSE
1,11,2012-09-21,18161.43,FALSE
1,11,2012-09-28,17242.78,FALSE
1,12,2012-09-07,12566.45,TRUE
1,12,2012-09-14,10484.08,FALSE
1,12,2012-09-21,9448.14,FALSE
