"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2012-04-06,57592.12,FALSE
1,1,2012-04-13,34684.21,FALSE
1,1,2012-04-20,16976.19,FALSE
1,1,2012-04-27,16347.6,FALSE
1,2,2012-04-06,51805.88,FALSE
1,2,2012-04-13,43991.18,FALSE
1,2,2012-04-20,45561.85,FALSE
1,2,2012-04-27,45456.23,FALSE
1,3,2012-04-06,9335.24,FALSE
1,3,2012-04-13,7927.73,FALSE
1,3,2012-04-20,8647.36,FALSE
1,3,2012-04-27,8635.62,FALSE
1,4,2012-04-06,42060.21,FALSE
1,4,2012-04-13,37449.26,FALSE
1,4,2012-04-20,36350.03,FALSE
1,4,2012-04-27,36894.54,FALSE
1,5,2012-04-06,28386.81,FALSE
1,5,2012-04-13,18458.33,FALSE
1,5,2012-04-20,16645.01,FALSE
1,5,2012-04-27,17170.39,FALSE
1,6,2012-04-06,4764.43,FALSE
1,6,2012-04-13,4500.12,FALSE
1,6,2012-04-20,2988.96,FALSE
1,6,2012-04-27,3319.32,FALSE
1,7,2012-04-06,27171.41,FALSE
1,7,2012-04-13,21302.3,FALSE
1,7,2012-04-20,19056.92,FALSE
1,7,2012-04-27,18704.53,FALSE
1,8,2012-04-06,41917.56,FALSE
1,8,2012-04-13,37295.29,FALSE
1,8,2012-04-20,36930.94,FALSE
1,8,2012-04-27,38531.76,FALSE
1,9,2012-04-06,41235.34,FALSE
1,9,2012-04-13,33136.94,FALSE
1,9,2012-04-20,28111.87,FALSE
1,9,2012-04-27,30359.94,FALSE
1,10,2012-04-06,36666.29,FALSE
1,10,2012-04-13,29709.53,FALSE
1,10,2012-04-20,30838.26,FALSE
1,10,2012-04-27,29433.27,FALSE
1,11,2012-04-06,28971.93,FALSE
1,11,2012-04-13,21874.45,FALSE
1,11,2012-04-20,21787.83,FALSE
1,11,2012-04-27,20710.01,FALSE
1,12,2012-04-06,10747.37,FALSE
1,12,2012-04-13,10565.39,FALSE
1,12,2012-04-20,11730.26,FALSE
1,12,2012-04-27,11746.83,FALSE
1,13,2012-04-06,44270.3,FALSE
1,13,2012-04-13,39099.61,FALSE
1,13,2012-04-20,39499.85,FALSE
1,13,2012-04-27,39077.84,FALSE
1,14,2012-04-06,15652.72,FALSE
1,14,2012-04-13,14933.13,FALSE
1,14,2012-04-20,13575.69,FALSE
1,14,2012-04-27,14904.8,FALSE
1,16,2012-04-06,59512.97,FALSE
1,16,2012-04-13,55347.73,FALSE
1,16,2012-04-20,42816.54,FALSE
1,16,2012-04-27,41926.36,FALSE
1,17,2012-04-06,8662.4,FALSE
1,17,2012-04-13,6936.35,FALSE
1,17,2012-04-20,8559.84,FALSE
1,17,2012-04-27,7868.25,FALSE
1,18,2012-04-06,14283.73,FALSE
1,18,2012-04-13,5136.25,FALSE
1,18,2012-04-20,61.56,FALSE
1,18,2012-04-27,4.68,FALSE
1,19,2012-04-06,875.56,FALSE
1,19,2012-04-13,753.73,FALSE
1,19,2012-04-20,1162.5,FALSE
1,19,2012-04-27,524.17,FALSE
1,20,2012-04-06,3868.02,FALSE
1,20,2012-04-13,3449.45,FALSE
1,20,2012-04-20,4246.85,FALSE
1,20,2012-04-27,4844.73,FALSE
1,21,2012-04-06,10083.36,FALSE
1,21,2012-04-13,7223.96,FALSE
1,21,2012-04-20,6508.01,FALSE
1,21,2012-04-27,7561.57,FALSE
1,22,2012-04-06,7462.34,FALSE
1,22,2012-04-13,5901.71,FALSE
1,22,2012-04-20,7171.34,FALSE
1,22,2012-04-27,6068.54,FALSE
1,23,2012-04-06,24604.49,FALSE
1,23,2012-04-13,20132.49,FALSE
1,23,2012-04-20,20768.42,FALSE
1,23,2012-04-27,17587.72,FALSE
1,24,2012-04-06,7077.44,FALSE
1,24,2012-04-13,4986.97,FALSE
1,24,2012-04-20,5047.11,FALSE
1,24,2012-04-27,3328.23,FALSE
1,25,2012-04-06,14732.09,FALSE
1,25,2012-04-13,12736.32,FALSE
1,25,2012-04-20,10115.85,FALSE
1,25,2012-04-27,10563.87,FALSE
1,26,2012-04-06,8152.94,FALSE
1,26,2012-04-13,6095.14,FALSE
1,26,2012-04-20,6869.49,FALSE
1,26,2012-04-27,6317.77,FALSE
1,27,2012-04-06,1429.08,FALSE
1,27,2012-04-13,983.69,FALSE
1,27,2012-04-20,970.43,FALSE
1,27,2012-04-27,1019.53,FALSE
1,28,2012-04-06,655.22,FALSE
1,28,2012-04-13,434.56,FALSE
1,28,2012-04-20,527.48,FALSE
1,28,2012-04-27,354.59,FALSE
1,29,2012-04-06,3976.42,FALSE
1,29,2012-04-13,3294.36,FALSE
1,29,2012-04-20,3733.04,FALSE
1,29,2012-04-27,3698.19,FALSE
1,30,2012-04-06,3544.7,FALSE
1,30,2012-04-13,3711.72,FALSE
1,30,2012-04-20,3151.6,FALSE
1,30,2012-04-27,2822.92,FALSE
1,31,2012-04-06,1517.77,FALSE
1,31,2012-04-13,1170.59,FALSE
1,31,2012-04-20,1291.39,FALSE
1,31,2012-04-27,1023.38,FALSE
1,32,2012-04-06,8085.39,FALSE
1,32,2012-04-13,6572.66,FALSE
1,32,2012-04-20,5816.96,FALSE
1,32,2012-04-27,6048.64,FALSE
1,33,2012-04-06,6401.92,FALSE
1,33,2012-04-13,5070.49,FALSE
1,33,2012-04-20,4748.34,FALSE
1,33,2012-04-27,3710.58,FALSE
1,34,2012-04-06,17006.02,FALSE
1,34,2012-04-13,16848.85,FALSE
1,34,2012-04-20,13070.17,FALSE
1,34,2012-04-27,14492.12,FALSE
1,35,2012-04-06,3737.76,FALSE
1,35,2012-04-13,3320.38,FALSE
1,35,2012-04-20,2311.41,FALSE
1,35,2012-04-27,2578.97,FALSE
1,36,2012-04-06,1769,FALSE
1,36,2012-04-13,1618,FALSE
1,36,2012-04-20,1123,FALSE
1,36,2012-04-27,1454,FALSE
1,37,2012-04-06,2572.86,FALSE
1,37,2012-04-13,2361.49,FALSE
1,37,2012-04-20,2468.8,FALSE
1,37,2012-04-27,2354.89,FALSE
1,38,2012-04-06,98092.62,FALSE
1,38,2012-04-13,74197.08,FALSE
1,38,2012-04-20,74827.84,FALSE
1,38,2012-04-27,66399.89,FALSE
1,40,2012-04-06,64686.95,FALSE
1,40,2012-04-13,59646.09,FALSE
1,40,2012-04-20,60905.45,FALSE
1,40,2012-04-27,60164.22,FALSE
1,41,2012-04-06,538,FALSE
1,41,2012-04-13,333,FALSE
1,41,2012-04-20,490.5,FALSE
1,41,2012-04-27,346,FALSE
1,42,2012-04-06,8972.49,FALSE
1,42,2012-04-13,8512.01,FALSE
1,42,2012-04-20,7332.1,FALSE
1,42,2012-04-27,8264.77,FALSE
1,44,2012-04-06,4848.96,FALSE
1,44,2012-04-13,3960.81,FALSE
1,44,2012-04-20,3906.32,FALSE
1,44,2012-04-27,4231.57,FALSE
1,46,2012-04-06,21282.81,FALSE
1,46,2012-04-13,19517.58,FALSE
1,46,2012-04-20,19395.79,FALSE
1,46,2012-04-27,19540.47,FALSE
1,48,2012-04-06,1593,FALSE
1,48,2012-04-13,249,FALSE
1,48,2012-04-20,505,FALSE
1,48,2012-04-27,404,FALSE
1,49,2012-04-06,12892.99,FALSE
1,49,2012-04-13,12122.71,FALSE
1,49,2012-04-20,11005.11,FALSE
1,49,2012-04-27,12973.13,FALSE
1,52,2012-04-06,1904.58,FALSE
1,52,2012-04-13,1789.55,FALSE
1,52,2012-04-20,1797.24,FALSE
1,52,2012-04-27,2099.8,FALSE
1,54,2012-04-06,120.72,FALSE
1,54,2012-04-20,24.04,FALSE
1,54,2012-04-27,61.84,FALSE
1,55,2012-04-06,11456.71,FALSE
1,55,2012-04-13,9956.75,FALSE
1,55,2012-04-20,9182.6,FALSE
1,55,2012-04-27,9311.12,FALSE
1,56,2012-04-06,13506.8,FALSE
1,56,2012-04-13,10051.32,FALSE
1,56,2012-04-20,7896.05,FALSE
1,56,2012-04-27,8498.87,FALSE
1,58,2012-04-06,3195,FALSE
1,58,2012-04-13,1685,FALSE
1,58,2012-04-20,850,FALSE
1,58,2012-04-27,2640,FALSE
1,59,2012-04-06,273.02,FALSE
1,59,2012-04-13,133.83,FALSE
1,59,2012-04-20,214.51,FALSE
1,59,2012-04-27,157.52,FALSE
1,60,2012-04-06,1062,FALSE
1,60,2012-04-13,828,FALSE
1,60,2012-04-20,810,FALSE
1,60,2012-04-27,954,FALSE
1,67,2012-04-06,6636.14,FALSE
1,67,2012-04-13,5627.16,FALSE
1,67,2012-04-20,6535.63,FALSE
1,67,2012-04-27,6280.02,FALSE
1,71,2012-04-06,2639.81,FALSE
1,71,2012-04-13,2379.06,FALSE
1,71,2012-04-20,1651.41,FALSE
1,71,2012-04-27,1601.83,FALSE
1,72,2012-04-06,40174.72,FALSE
1,72,2012-04-13,40241.21,FALSE
1,72,2012-04-20,43176.95,FALSE
1,72,2012-04-27,33229.49,FALSE
1,74,2012-04-06,10301.15,FALSE
1,74,2012-04-13,9786.34,FALSE
1,74,2012-04-20,9754.54,FALSE
1,74,2012-04-27,9902.47,FALSE
1,79,2012-04-06,45342.21,FALSE
1,79,2012-04-13,30752.29,FALSE
1,79,2012-04-20,32581.33,FALSE
1,79,2012-04-27,30866.19,FALSE
1,80,2012-04-06,21547.43,FALSE
1,80,2012-04-13,20158.89,FALSE
1,80,2012-04-20,19254.51,FALSE
1,80,2012-04-27,17687.19,FALSE
1,81,2012-04-06,34435.66,FALSE
1,81,2012-04-13,31857.92,FALSE
1,81,2012-04-20,30648.9,FALSE
1,81,2012-04-27,30244.48,FALSE
1,82,2012-04-06,22840.12,FALSE
1,82,2012-04-13,19415.38,FALSE
1,82,2012-04-20,18275.61,FALSE
1,82,2012-04-27,18406.59,FALSE
1,83,2012-04-06,7324.53,FALSE
1,83,2012-04-13,5938.04,FALSE
1,83,2012-04-20,5721.64,FALSE
1,83,2012-04-27,5747.55,FALSE
1,85,2012-04-06,3482.79,FALSE
1,85,2012-04-13,3422.49,FALSE
1,85,2012-04-20,3318.25,FALSE
1,85,2012-04-27,3088.01,FALSE
1,87,2012-04-06,62587.67,FALSE
1,87,2012-04-13,47792.13,FALSE
1,87,2012-04-20,46467.94,FALSE
1,87,2012-04-27,43602.83,FALSE
1,90,2012-04-06,99607.16,FALSE
1,90,2012-04-13,86785.35,FALSE
1,90,2012-04-20,82412.3,FALSE
1,90,2012-04-27,80027.26,FALSE
1,91,2012-04-06,76147.22,FALSE
1,91,2012-04-13,70877.39,FALSE
1,91,2012-04-20,67331.15,FALSE
1,91,2012-04-27,60412.71,FALSE
1,92,2012-04-06,165039.54,FALSE
1,92,2012-04-13,147310.74,FALSE
1,92,2012-04-20,135336.32,FALSE
1,92,2012-04-27,125370.93,FALSE
1,93,2012-04-06,91384.05,FALSE
1,93,2012-04-13,82109.08,FALSE
1,93,2012-04-20,70763.97,FALSE
1,93,2012-04-27,66850.39,FALSE
1,94,2012-04-06,73687.58,FALSE
1,94,2012-04-13,68132.38,FALSE
1,94,2012-04-20,63164.15,FALSE
1,94,2012-04-27,62287.53,FALSE
