"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2011-07-01,15363.5,FALSE
1,1,2011-07-08,16148.87,FALSE
1,1,2011-07-15,15654.85,FALSE
1,1,2011-07-22,15766.6,FALSE
1,1,2011-07-29,15922.41,FALSE
1,2,2011-07-01,45247.74,FALSE
1,2,2011-07-08,44623.23,FALSE
1,2,2011-07-15,43260.96,FALSE
1,2,2011-07-22,45113.56,FALSE
1,2,2011-07-29,43191.02,FALSE
1,3,2011-07-01,8070.64,FALSE
1,3,2011-07-08,7366.5,FALSE
1,3,2011-07-15,11578.11,FALSE
1,3,2011-07-22,16069.5,FALSE
1,3,2011-07-29,21331.51,FALSE
1,4,2011-07-01,36451.71,FALSE
1,4,2011-07-08,39149.99,FALSE
1,4,2011-07-15,33930.8,FALSE
1,4,2011-07-22,34630.02,FALSE
1,4,2011-07-29,35555.5,FALSE
1,5,2011-07-01,19239.86,FALSE
1,5,2011-07-08,17989.45,FALSE
1,5,2011-07-15,18444.8,FALSE
1,5,2011-07-22,19331.53,FALSE
1,5,2011-07-29,17406.68,FALSE
1,6,2011-07-01,4047.92,FALSE
1,6,2011-07-08,3412.08,FALSE
1,6,2011-07-15,3154.33,FALSE
1,6,2011-07-22,3665.52,FALSE
1,6,2011-07-29,2839.92,FALSE
1,7,2011-07-01,23747.1,FALSE
1,7,2011-07-08,20691.6,FALSE
1,7,2011-07-15,14805.42,FALSE
1,7,2011-07-22,16002.3,FALSE
1,7,2011-07-29,16061.11,FALSE
1,8,2011-07-01,34063.23,FALSE
1,8,2011-07-08,35582.39,FALSE
1,8,2011-07-15,33336.29,FALSE
1,8,2011-07-22,34006.29,FALSE
1,8,2011-07-29,31981.72,FALSE
1,9,2011-07-01,23809.04,FALSE
1,9,2011-07-08,24644.78,FALSE
1,9,2011-07-15,17344.99,FALSE
1,9,2011-07-22,16973.16,FALSE
1,9,2011-07-29,18244.55,FALSE
1,10,2011-07-01,29583.91,FALSE
1,10,2011-07-08,31714.81,FALSE
1,10,2011-07-15,28299.95,FALSE
1,10,2011-07-22,29459.23,FALSE
1,10,2011-07-29,30521.96,FALSE
1,11,2011-07-01,33808.27,FALSE
1,11,2011-07-08,31642.79,FALSE
1,11,2011-07-15,37603.73,FALSE
1,11,2011-07-22,33734.44,FALSE
1,11,2011-07-29,31884.24,FALSE
1,12,2011-07-01,11414.72,FALSE
1,12,2011-07-08,12384.1,FALSE
1,12,2011-07-15,10046,FALSE
1,12,2011-07-22,11455.24,FALSE
1,12,2011-07-29,11641.86,FALSE
1,13,2011-07-01,37414.14,FALSE
1,13,2011-07-08,38193.09,FALSE
1,13,2011-07-15,36966.32,FALSE
1,13,2011-07-22,37990.15,FALSE
1,13,2011-07-29,34910.1,FALSE
1,14,2011-07-01,13459.55,FALSE
1,14,2011-07-08,11578.97,FALSE
1,14,2011-07-15,11404.37,FALSE
1,14,2011-07-22,11681.04,FALSE
1,14,2011-07-29,9918.05,FALSE
1,16,2011-07-01,33435.46,FALSE
1,16,2011-07-08,32379.77,FALSE
1,16,2011-07-15,25134.4,FALSE
1,16,2011-07-22,20795.03,FALSE
1,16,2011-07-29,19681.62,FALSE
1,17,2011-07-01,7424.91,FALSE
1,17,2011-07-08,8444.58,FALSE
1,17,2011-07-15,7205.38,FALSE
1,17,2011-07-22,7826.08,FALSE
1,17,2011-07-29,7500.48,FALSE
1,18,2011-07-01,0.5,FALSE
1,18,2011-07-15,0.3,FALSE
1,19,2011-07-01,750.76,FALSE
1,19,2011-07-08,624.94,FALSE
1,19,2011-07-15,1039.1,FALSE
1,19,2011-07-22,689.39,FALSE
1,19,2011-07-29,1327.67,FALSE
1,20,2011-07-01,5342.26,FALSE
1,20,2011-07-08,4786.95,FALSE
1,20,2011-07-15,3834.98,FALSE
1,20,2011-07-22,4339.86,FALSE
1,20,2011-07-29,3953.8,FALSE
1,21,2011-07-01,6546.71,FALSE
1,21,2011-07-08,6943.22,FALSE
1,21,2011-07-15,7118.71,FALSE
1,21,2011-07-22,7550.92,FALSE
1,21,2011-07-29,7825.99,FALSE
1,22,2011-07-01,6407.25,FALSE
1,22,2011-07-08,6244.32,FALSE
1,22,2011-07-15,5623.44,FALSE
1,22,2011-07-22,6115.76,FALSE
1,22,2011-07-29,7517.85,FALSE
1,23,2011-07-01,19484.78,FALSE
1,23,2011-07-08,19567.15,FALSE
1,23,2011-07-15,18171.24,FALSE
1,23,2011-07-22,17140.02,FALSE
1,23,2011-07-29,17790.7,FALSE
1,24,2011-07-01,4108.54,FALSE
1,24,2011-07-08,3217.71,FALSE
1,24,2011-07-15,2646.13,FALSE
1,24,2011-07-22,3557.17,FALSE
1,24,2011-07-29,4437.73,FALSE
1,25,2011-07-01,10158.06,FALSE
1,25,2011-07-08,10506.09,FALSE
1,25,2011-07-15,7500.17,FALSE
1,25,2011-07-22,7703.58,FALSE
1,25,2011-07-29,7299.9,FALSE
1,26,2011-07-01,5701.4,FALSE
1,26,2011-07-08,5172.07,FALSE
1,26,2011-07-15,4887.42,FALSE
1,26,2011-07-22,4356.37,FALSE
1,26,2011-07-29,4289.04,FALSE
1,27,2011-07-01,623.57,FALSE
1,27,2011-07-08,677.97,FALSE
1,27,2011-07-15,698.42,FALSE
1,27,2011-07-22,727.57,FALSE
1,27,2011-07-29,720.26,FALSE
1,28,2011-07-01,436.66,FALSE
1,28,2011-07-08,423.27,FALSE
1,28,2011-07-15,350.95,FALSE
1,28,2011-07-22,372.51,FALSE
