"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,1,2011-03-04,20327.61,FALSE
1,1,2011-03-11,21280.4,FALSE
1,1,2011-03-18,20334.23,FALSE
1,1,2011-03-25,20881.1,FALSE
1,2,2011-03-04,53035.54,FALSE
1,2,2011-03-11,48465.72,FALSE
1,2,2011-03-18,45222.3,FALSE
1,2,2011-03-25,44293.54,FALSE
1,3,2011-03-04,11039.12,FALSE
1,3,2011-03-11,10689.97,FALSE
1,3,2011-03-18,8148.69,FALSE
1,3,2011-03-25,9049.02,FALSE
1,4,2011-03-04,37943.96,FALSE
1,4,2011-03-11,35229.12,FALSE
1,4,2011-03-18,34863.03,FALSE
1,4,2011-03-25,34813.12,FALSE
1,5,2011-03-04,28902.37,FALSE
1,5,2011-03-11,23704.37,FALSE
1,5,2011-03-18,22685.69,FALSE
1,5,2011-03-25,18719.22,FALSE
1,6,2011-03-04,3882.86,FALSE
1,6,2011-03-11,3928.8,FALSE
1,6,2011-03-18,2889.22,FALSE
1,6,2011-03-25,4508.3,FALSE
1,7,2011-03-04,19607.4,FALSE
1,7,2011-03-11,20304.74,FALSE
1,7,2011-03-18,22751.59,FALSE
1,7,2011-03-25,19958,FALSE
1,8,2011-03-04,36369.58,FALSE
1,8,2011-03-11,34415.39,FALSE
1,8,2011-03-18,33301.63,FALSE
1,8,2011-03-25,32558.92,FALSE
1,9,2011-03-04,27078.81,FALSE
1,9,2011-03-11,27860.95,FALSE
1,9,2011-03-18,33823.26,FALSE
1,9,2011-03-25,37050.06,FALSE
1,10,2011-03-04,36246.52,FALSE
1,10,2011-03-11,31563.06,FALSE
1,10,2011-03-18,33739.79,FALSE
1,10,2011-03-25,42875.11,FALSE
1,11,2011-03-04,20777.31,FALSE
1,11,2011-03-11,18717.53,FALSE
1,11,2011-03-18,21683.76,FALSE
1,11,2011-03-25,26730.15,FALSE
1,12,2011-03-04,12618.52,FALSE
1,12,2011-03-11,11762.08,FALSE
1,12,2011-03-18,15560.17,FALSE
1,12,2011-03-25,12222.77,FALSE
1,13,2011-03-04,42277.37,FALSE
1,13,2011-03-11,37577.97,FALSE
1,13,2011-03-18,36930.48,FALSE
1,13,2011-03-25,36745.46,FALSE
1,14,2011-03-04,17281.12,FALSE
1,14,2011-03-11,14490.48,FALSE
1,14,2011-03-18,14287.28,FALSE
1,14,2011-03-25,14006.9,FALSE
1,16,2011-03-04,28635.06,FALSE
1,16,2011-03-11,27388.55,FALSE
1,16,2011-03-18,42549.38,FALSE
1,16,2011-03-25,48217.85,FALSE
1,17,2011-03-04,12994.45,FALSE
1,17,2011-03-11,9728.55,FALSE
1,17,2011-03-18,10143.22,FALSE
1,17,2011-03-25,9004.62,FALSE
1,18,2011-03-04,2.75,FALSE
1,18,2011-03-11,3.1,FALSE
1,18,2011-03-18,296.03,FALSE
1,18,2011-03-25,701.98,FALSE
1,19,2011-03-04,1499.48,FALSE
1,19,2011-03-11,1572.3,FALSE
1,19,2011-03-18,1493.99,FALSE
1,19,2011-03-25,1233.35,FALSE
1,20,2011-03-04,4237.4,FALSE
1,20,2011-03-11,4287.05,FALSE
1,20,2011-03-18,4034.08,FALSE
1,20,2011-03-25,3804.36,FALSE
1,21,2011-03-04,8488.15,FALSE
1,21,2011-03-11,7731.5,FALSE
1,21,2011-03-18,7263.97,FALSE
1,21,2011-03-25,6303.72,FALSE
1,22,2011-03-04,11331.35,FALSE
1,22,2011-03-11,9212.41,FALSE
1,22,2011-03-18,8456.15,FALSE
1,22,2011-03-25,8375.58,FALSE
1,23,2011-03-04,21611.57,FALSE
1,23,2011-03-11,21167.35,FALSE
1,23,2011-03-18,19134.28,FALSE
1,23,2011-03-25,22776.24,FALSE
1,24,2011-03-04,5691.44,FALSE
1,24,2011-03-11,5391.08,FALSE
1,24,2011-03-18,4117.8,FALSE
1,24,2011-03-25,5520.2,FALSE
1,25,2011-03-04,12060.08,FALSE
1,25,2011-03-11,10509.59,FALSE
1,25,2011-03-18,11290.68,FALSE
1,25,2011-03-25,13071.74,FALSE
1,26,2011-03-04,7576.44,FALSE
1,26,2011-03-11,7016.59,FALSE
1,26,2011-03-18,6892.71,FALSE
1,26,2011-03-25,5852.84,FALSE
1,27,2011-03-04,1273.55,FALSE
1,27,2011-03-11,1420.55,FALSE
1,27,2011-03-18,1340.76,FALSE
1,27,2011-03-25,1232.91,FALSE
1,28,2011-03-04,674.35,FALSE
1,28,2011-03-11,660.45,FALSE
1,28,2011-03-18,627.89,FALSE
1,28,2011-03-25,578.59,FALSE
1,29,2011-03-04,5396.35,FALSE
1,29,2011-03-11,4876.69,FALSE
1,29,2011-03-18,4086.48,FALSE
1,29,2011-03-25,3932.66,FALSE
1,30,2011-03-04,4850.96,FALSE
1,30,2011-03-11,4561.26,FALSE
1,30,2011-03-18,4581.04,FALSE
1,30,2011-03-25,4346.38,FALSE
1,31,2011-03-04,2557.55,FALSE
1,31,2011-03-11,2164.85,FALSE
1,31,2011-03-18,1680.84,FALSE
1,31,2011-03-25,2446.9,FALSE
1,32,2011-03-04,7986.75,FALSE
1,32,2011-03-11,6974.93,FALSE
1,32,2011-03-18,6549.7,FALSE
1,32,2011-03-25,7484.83,FALSE
1,33,2011-03-04,4605.93,FALSE
1,33,2011-03-11,4883.73,FALSE
1,33,2011-03-18,5173.48,FALSE
1,33,2011-03-25,5463.18,FALSE
1,34,2011-03-04,11694.68,FALSE
1,34,2011-03-11,11072.38,FALSE
1,34,2011-03-18,11896.39,FALSE
1,34,2011-03-25,13373.58,FALSE
1,35,2011-03-04,2709.82,FALSE
1,35,2011-03-11,2724.85,FALSE
1,35,2011-03-18,2936.44,FALSE
1,35,2011-03-25,3231.41,FALSE
1,36,2011-03-04,412,FALSE
1,36,2011-03-11,695,FALSE
1,36,2011-03-18,1014,FALSE
